Ubunut1404
ami-e6202f99	x86_64	2018-07-26T00:01:01.000Z	ubuntu/images/hvm-ssd/ubuntu-trusty-14.04-amd64-server-20180722	Canonical, Ubuntu, 14.04 LTS, amd64 trusty image build on 2018-07-22	hvm	ebs	x86_64	available
ami-0bfea244934cad3de	x86_64	2018-08-15T13:09:02.000Z	ubuntu/images/hvm-ssd/ubuntu-trusty-14.04-amd64-server-20180814	Canonical, Ubuntu, 14.04 LTS, amd64 trusty image build on 2018-08-14	hvm	ebs	x86_64	available
ami-0c54494f920b19106	x86_64	2018-08-18T16:45:24.000Z	ubuntu/images/hvm-ssd/ubuntu-trusty-14.04-amd64-server-20180818	Canonical, Ubuntu, 14.04 LTS, amd64 trusty image build on 2018-08-18	hvm	ebs	x86_64	available
ami-06b5810be11add0e2	x86_64	2018-09-14T19:32:18.000Z	ubuntu/images/hvm-ssd/ubuntu-trusty-14.04-amd64-server-20180913	Canonical, Ubuntu, 14.04 LTS, amd64 trusty image build on 2018-09-13	hvm	ebs	x86_64	available
ami-08c9f7a0ed0bfa925	x86_64	2018-10-05T11:18:49.000Z	ubuntu/images/hvm-ssd/ubuntu-trusty-14.04-amd64-server-20181004	Canonical, Ubuntu, 14.04 LTS, amd64 trusty image build on 2018-10-04	hvm	ebs	x86_64	available
ami-05a36d3b9aa4a17ac	x86_64	2018-10-23T12:22:10.000Z	ubuntu/images/hvm-ssd/ubuntu-trusty-14.04-amd64-server-20181022	Canonical, Ubuntu, 14.04 LTS, amd64 trusty image build on 2018-10-22	hvm	ebs	x86_64	available
Ubuntu1604
ami-f652979b	x86_64	2016-06-13T22:21:45.000Z	ubuntu/images/hvm-ssd/ubuntu-xenial-16.04-amd64-server-20160610	None	hvm	ebs	x86_64	available
ami-ddf13fb0	x86_64	2016-06-28T16:28:54.000Z	ubuntu/images/hvm-ssd/ubuntu-xenial-16.04-amd64-server-20160627	None	hvm	ebs	x86_64	available
ami-cf68e0d8	x86_64	2016-07-22T23:02:51.000Z	ubuntu/images/hvm-ssd/ubuntu-xenial-16.04-amd64-server-20160721	None	hvm	ebs	x86_64	available
ami-c60b90d1	x86_64	2016-08-15T18:11:51.000Z	ubuntu/images/hvm-ssd/ubuntu-xenial-16.04-amd64-server-20160815	None	hvm	ebs	x86_64	available
ami-81365496	x86_64	2016-08-25T22:06:35.000Z	ubuntu/images/hvm-ssd/ubuntu-xenial-16.04-amd64-server-20160825	None	hvm	ebs	x86_64	available
ami-4f680658	x86_64	2016-08-31T02:46:37.000Z	ubuntu/images/hvm-ssd/ubuntu-xenial-16.04-amd64-server-20160830	None	hvm	ebs	x86_64	available
ami-a3641cb4	x86_64	2016-09-22T00:54:15.000Z	ubuntu/images/hvm-ssd/ubuntu-xenial-16.04-amd64-server-20160921	None	hvm	ebs	x86_64	available
ami-e3c3b8f4	x86_64	2016-09-23T19:17:46.000Z	ubuntu/images/hvm-ssd/ubuntu-xenial-16.04-amd64-server-20160922	None	hvm	ebs	x86_64	available
ami-feb6fee9	x86_64	2016-10-11T01:17:16.000Z	ubuntu/images/hvm-ssd/ubuntu-xenial-16.04-amd64-server-20161010	None	hvm	ebs	x86_64	available
ami-3ab1fa2d	x86_64	2016-10-12T02:16:12.000Z	ubuntu/images/hvm-ssd/ubuntu-xenial-16.04-amd64-server-20161011	None	hvm	ebs	x86_64	available
ami-fd6e3bea	x86_64	2016-10-14T01:33:07.000Z	ubuntu/images/hvm-ssd/ubuntu-xenial-16.04-amd64-server-20161013	None	hvm	ebs	x86_64	available
ami-40d28157	x86_64	2016-10-21T09:19:49.000Z	ubuntu/images/hvm-ssd/ubuntu-xenial-16.04-amd64-server-20161020	None	hvm	ebs	x86_64	available
ami-45b69e52	x86_64	2016-11-16T02:19:34.000Z	ubuntu/images/hvm-ssd/ubuntu-xenial-16.04-amd64-server-20161115	None	hvm	ebs	x86_64	available
ami-2808313f	x86_64	2016-11-30T21:22:46.000Z	ubuntu/images/hvm-ssd/ubuntu-xenial-16.04-amd64-server-20161130	None	hvm	ebs	x86_64	available
ami-e6d5d2f1	x86_64	2016-12-06T17:20:32.000Z	ubuntu/images/hvm-ssd/ubuntu-xenial-16.04-amd64-server-20161205	None	hvm	ebs	x86_64	available
ami-e13739f6	x86_64	2016-12-15T12:34:29.000Z	ubuntu/images/hvm-ssd/ubuntu-xenial-16.04-amd64-server-20161214	None	hvm	ebs	x86_64	available
ami-9dcfdb8a	x86_64	2016-12-21T19:07:41.000Z	ubuntu/images/hvm-ssd/ubuntu-xenial-16.04-amd64-server-20161221	None	hvm	ebs	x86_64	available
ami-6edd3078	x86_64	2017-01-14T02:34:00.000Z	ubuntu/images/hvm-ssd/ubuntu-xenial-16.04-amd64-server-20170113	None	hvm	ebs	x86_64	available
ami-f0768de6	x86_64	2017-02-03T10:30:34.000Z	ubuntu/images/hvm-ssd/ubuntu-xenial-16.04-amd64-server-20170202	None	hvm	ebs	x86_64	available
ami-e711c6f1	x86_64	2017-02-21T02:19:47.000Z	ubuntu/images/hvm-ssd/ubuntu-xenial-16.04-amd64-server-20170220	None	hvm	ebs	x86_64	available
ami-f4cc1de2	x86_64	2017-02-22T12:31:33.000Z	ubuntu/images/hvm-ssd/ubuntu-xenial-16.04-amd64-server-20170221	None	hvm	ebs	x86_64	available
ami-1ac0120c	x86_64	2017-02-25T02:09:16.000Z	ubuntu/images/hvm-ssd/ubuntu-xenial-16.04-amd64-server-20170224	None	hvm	ebs	x86_64	available
ami-686ab27e	x86_64	2017-03-02T22:27:42.000Z	ubuntu/images/hvm-ssd/ubuntu-xenial-16.04-amd64-server-20170302	None	hvm	ebs	x86_64	available
ami-09b3691f	x86_64	2017-03-03T22:33:42.000Z	ubuntu/images/hvm-ssd/ubuntu-xenial-16.04-amd64-server-20170303	None	hvm	ebs	x86_64	available
